Species_name,MGRS_10X10
Taraxacum triforme,29SNB33
Galium aparine,29SQC26
Ononis natrix,30STH33
Thelypteris palustris,30TTK74
Hypochaeris glabra,29SQD44
Reseda luteola,30STH73
Allium neapolitanum,29SPD77
Leopoldia comosa,29SPD70
Celtis australis,29SPC93
Saxifraga granulata,30TTK57
Scorpiurus vermiculatus,30STH58
Potentilla reptans,30STH42
Serapias lingua,29SQD34
Lupinus micranthus,29SNB21
Allium sativum,29SQD00
Linaria incarnata,29SPB95
Capsella bursa-pastoris,29TQE37
Anacamptis papilionacea,29SPC95
Ranunculus bulbosus,29SQC31
Anacamptis papilionacea,29SQC45
Castanea sativa,30TTK64
Paronychia argentea,29SPB71
Salvia verbenaca,29SPC48
Coriandrum sativum,29SQD00
Salvia verbenaca,30STH73
Tilia tomentosa,29SPD70
Paronychia argentea,29SPC19
Anogramma leptophylla,29SNB85
Gagea soleirolii,30TTK66
Orchis italica,29SQC37
Lamarckia aurea,30STJ60
Bellevalia dubia,29SNA09
Ranunculus neapolitanus,30TTK64
Serapias lingua,29SQD41
Thapsia minor,29SPD93
Genista anglica,29TPE85
Smilax aspera,29SNB82
Helianthemum salicifolium,29SQC12
Stipa gigantea,30STJ60
Silene psammitis,30TTK74
Helianthemum nummularium,30SWG31
Lepidium heterophyllum,30TTK74
Plantago albicans,30SWG31
Geocaryum capillifolium,30SUH19
Cerastium dichotomum,30TTK74
Crepis capillaris,29SQD02
Allium roseum,29SMD94
Euphorbia exigua,29SQC53
Carex divisa,30TTK64
Galium spurium,29SQD44
Callitriche lusitanica,30STJ90
Bromus lanceolatus,29SPD81
Erodium cicutarium,29SQD41
Reseda phyteuma,29TQE46
Periballia laevis,30STH87
Erica australis,30STJ98
Rhagadiolus stellatus,29SPC97
Avena barbata,29SPB37
Phalaris brachystachys,30STJ51
Lavandula pedunculata,30STH30
Serapias lingua,30TTK94
Euphorbia serrata,29SQC45
Calluna vulgaris,30TTK54
Cynara algarbiensis,29SPB37
Lavandula pedunculata,30STH88
Silene latifolia,29SQC31
Sonchus oleraceus,29SQD20
Bromus madritensis,30STH62
Raphanus raphanistrum,29SPC56
Cladanthus mixtus,30SUH08
Rumex angiocarpus,29TPE85
Vinca difformis,29TPE95
Serapias lingua,29SQC40
Cyperus longus,29SPD70
Sherardia arvensis,30STH67
Paronychia argentea,29SPD14
Poa bulbosa,29SQC31
Rhaponticum coniferum,29SQC12
Hyacinthoides non-scripta,30TTK74
Pentaglottis sempervirens,30TTK74
Juniperus oxycedrus,30SUH08
Reseda media,29SQC43
Thymus mastichina,29SQC06
Carduus tenuiflorus,29SQC06
Thymelaea lanuginosa,30SWG31
Lavandula stoechas,29SPB38
Briza maxima,29TPE75
Ranunculus peltatus,29SQE11
Frangula alnus,29TPE85
Paronychia echinulata,29SQC06
Galium verrucosum,29SQC26
Euphorbia falcata,29SQC51
Gagea pratensis,30TTK64
Serapias cordigera,29SNB00
Onobrychis humilis,29SQC40
Filago pyramidata,29SQC43
Serapias strictiflora,29TQE43
Ophrys fusca,29SQC35
Helianthemum aegyptiacum,29SPD80
Cynosurus elegans,30STH42
Stachys arvensis,29SNC14
Narcissus bulbocodium,29SQD15
Gagea soleirolii,30TTK74
Centaurea melitensis,29SPD61
Andryala integrifolia,29SQD20
Lotus parviflorus,29SPC43
Echium plantagineum,29SPD61
Lavandula alportelensis,29SPB38
Bromus madritensis,29SPD70
Plantago bellardi,30SUH08
Armeria arenaria,29SQD41
Gagea soleirolii,30TTK66
Anacyclus radiatus,29SPC93
Quercus pyrenaica,29SQB09
Myrtus communis,29SPC93
Lythrum junceum,29SPC98
Salvia verbenaca,29TQE47
Celtis australis,29SPD70
Stipellula capensis,29SQC41
Aetheorrhiza bulbosa,29SPD40
Arenaria montana,29TQE48
Asphodelus albus,29TQE05
Salvia sclareoides,29SNB82
Halimium umbellatum,29SQC41
Helianthemum hirtum,29SQC19
Campanula erinus,29SQC04
Trocdaris verticillatum,29TPE85
Serapias parviflora,29SPC97
Quercus auzandrii,29SPC94
Quercus pacensis,29SQD00
Pistacia lentiscus,29SNB82
Avena barbata,29SPB06
Cistus ladanifer,29SNB00
Iris planifolia,29SPC98
Hedypnois rhagadioloides,30STJ60
Urospermum picroides,29SPC93
Tuberaria lignosa,30STJ60
Sesamoides purpurascens,29SQC53
Geranium dissectum,29TQE35
Allium guttatum,30STJ98
Medicago minima,29SQC63
Vulpia myuros,29SQC21
Aira cupaniana,30STH86
Festuca paniculata,29TPE85
Serapias lingua,29TQE14
Hordeum murinum,29SNB85
Saxifraga granulata,30TTK74
Orobanche minor,29SPC95
Euphorbia exigua,29SQC06
Romulea ramiflora,29SNB00
Luzula lutea,29TQE38
Hypochaeris glabra,29SQC40
Galium verrucosum,29SPC50
Serapias lingua,29SPC95
Serapias lingua,29SQD41
Ophrys lutea,29SQC43
Reseda media,30STK70
Hippocrepis rupestris,29SQC63
Ajuga reptans,29TNH24
Cytisus striatus,29TQE13
Trifolium resupinatum,29SPC73
Sherardia arvensis,29SPC67
Leopoldia comosa,30STK60
Gagea soleirolii,30TTK74
Smilax aspera,29SPD61
Nardus stricta,30TTK74
Orchis italica,29SQC43
Gagea soleirolii,29TQE48
Viola kitaibeliana,29TPE85
Callitriche stagnalis,29TQE04
Sonchus oleraceus,29SPC94
Gladiolus communis,29SQE21
Bellardia viscosa,29TQE35
Lamium purpureum,29SPC93
Halimium atriplicifolium,29SQC45
Populus nigra,29SQC31
Echium plantagineum,29SPB37
Ophrys speculum,29SQC43
Serapias strictiflora,29SNB21
Lathyrus angulatus,29SQC06
Asplenium ceterach,30TTK64
Lotus conimbricensis,29SPB06
Ranunculus hederaceus,30STJ98
Helichrysum stoechas,29SQC43
Celtis occidentalis,29SPD70
Micropyrum tenellum,30STH86
Ranunculus neapolitanus,29TQE16
Erica australis,30STH86
Corynephorus divaricatus,29SNB00
Ballota hirsuta,30STK60
Anthyllis lotoides,29SNB27
Iris planifolia,29SPC98
Briza maxima,29SQD27
Narcissus rupicola,29TQE47
Ophrys scolopax,29SQC07
Arenaria montana,29TPE85
Erica umbellata,29TPE75
Bellardia viscosa,29SQD27
Anacamptis papilionacea,30STH66
Cleome violacea,29SPC73
Cistus ladanifer,30STH42
Myosotis laxa,29SQD41
Cynosurus echinatus,29SPC67
Asplenium joncheerei,29SQD43
Helianthemum salicifolium,29SQC53
Ophrys tenthredinifera,29SPD80
Taraxacum megalorrhizon,30TTK56
Ruta angustifolia,29SPC50
Silene gallica,29TQE46
Viola arvensis,30STH30
Anthoxanthum aristatum,29TQE47
Geranium purpureum,29SPC94
Medicago minima,29SQC26
Aristolochia paucinervis,29SNB15
Ornithopus compressus,29SQD43
Osyris alba,29SQD44
Stellaria media,29SPC48
Echium plantagineum,29SPC38
Lotus glareosus,29TPE75
Armeria linkiana,29SQC51
Stipellula parviflora,30SWH92
Serapias strictiflora,29SNB22
Plantago afra,29SPB29
Anarrhinum bellidifolium,29TPE85
Rumex angiocarpus,30STJ60
Asplenium obovatum,30TTK56
Bromus catharticus,29SPD70
Parentucellia latifolia,30TTK74
Poa bulbosa,29TQE27
Serapias maria,30STJ83
Dianthus lusitanus,29SQC41
Serapias lingua,29SPC95
Acanthus mollis,29SPC94
Euphorbia paniculata,29SNC11
Geranium lucidum,30TTK54
Artemisia alba,30TTN81
Vulpia myuros,30STJ51
Leopoldia comosa,29SPC94
Carex divulsa,29SQD41
Hedera helix,30TTK56
Ornithogalum umbellatum,29SPD80
Fritillaria lusitanica,29SQE21
Filago pygmaea,30SUH18
Brassica barrelieri,29SQC31
Papaver rhoeas,30STK60
Medicago sativa,29SQD20
Reseda phyteuma,30STJ70
Crataegus monogyna,29SQC04
Anthyllis cornicina,29SQC45
Spergularia rubra,30STH73
Lotus corniculatus,29SNB18
Malva multiflora,29SQD44
Anchusa undulata,29SPD61
Linaria repens,30STJ96
Coronilla juncea,30STH42
Baldellia alpestris,29SPD45
Lysimachia arvensis,29SPC94
Serapias lingua,29SPD65
Coleostephus myconis,29SQC15
Narcissus bulbocodium,30STJ97
Scorzonera angustifolia,29SQC35
Malva tournefortiana,29TPE85
Bromus tectorum,29SQC19
Teucrium pseudochamaepitys,29SQD00
Dipcadi serotinum,29TQE35
Valerianella carinata,29SQD15
Linaria amethystea,29SQC53
Eleocharis palustris,30SUH18
Ammophila arenaria,29SNC23
Ranunculus peltatus,29SPC98
Ranunculus ollissiponensis,29SPC93
Veronica peregrina,30SUH08
Aegilops neglecta,29SQB49
Allium sativum,29SQD00
Jasione montana,30STH42
Hedypnois rhagadioloides,29SPC93
Plantago afra,30STH69
Trifolium tomentosum,29SPB06
Stellaria media,29SQD10
Hyacinthoides hispanica,29SQD20
Bromus rubens,30SUH18
Gladiolus communis,29SQD21
Fumaria parviflora,29SQC35
Quercus lusitanica,29SQB09
Erica lusitanica,29TPE85
Linum strictum,29SQD00
Atocion reuterianum,29TQE46
Ranunculus pseudomillefoliatus,29SQD00
Malva moschata,29TPE85
Lamium amplexicaule,30TTK74
Lamium amplexicaule,29SQD08
Olea europaea,30SUH08
Asplenium obovatum,30TTK64
Carex halleriana,30TTK64
Potentilla erecta,29TPE85
Euphorbia exigua,30STH42
Vulpia delicatula,29SQC06
Rosa canina,30TVK28
Rumex angiocarpus,30STJ81
Malva trimestris,29SPC20
Raphanus sativus,29SPD90
Adonis annua,29SQC12
Bromus madritensis,29SQC26
Doronicum plantagineum,29SQC41
Verbascum barnadesii,30SUJ06
Viola riviniana,30TTK74
Thapsia minor,29SQC41
Quercus faginea,29SPC94
Thymus mastichina,29SQC40
Taraxacum ochrocarpum,30STK60
Digitalis thapsi,30SUH19
Ranunculus gramineus,29TPE75
Quercus faginea,30STH42
Biscutella auriculata,29SQD20
Gagea elliptica,29SQC21
Leopoldia comosa,30STH53
Viola arvensis,30TTK74
Serapias lingua,29SQD41
Bombycilaena erecta,29SQC45
Ranunculus neapolitanus,29TPE85
Serapias strictiflora,29SPD71
Lupinus hispanicus,29SQC04
Serapias lingua,29SPC95
Lamarckia aurea,29SQC53
Lepidium coronopus,29SQC45
Cytisus scoparius,30STH67
Ilex aquifolium,29TPE85
Bromus hordeaceus,29SPC56
Bromus diandrus,29TQE46
Lolium multiflorum,30STJ60
Brassica oleracea,30STH73
Armeria transmontana,29SPD55
Oeosporangium pteridioides,29SQC15
Phagnalon saxatile,29SQB39
Valerianella locusta,29SPC93
Anthyllis vulneraria,29SNB15
Lunaria annua,29TQE05
Coronilla scorpioides,29SQC26
Leucanthemopsis pallida,30STJ98
Anagallis monelli,29SPC95
Narcissus triandrus,29TQE16
Biscutella valentina,29SQC35
Athyrium felix-femina,30TTK64
Mercurialis annua,29SQC41
Helictochloa marginata,29SQC41
Trifolium cherleri,29SPD61
Anthoxanthum aristatum,29SQD43
Hyacinthoides hispanica,29SPC85
Allium sativum,29SQD00
Osmunda regalis,30TTK64
Cynoglossum creticum,29SPB29
Lupinus angustifolius,29SPD91
Serapias maria,29SPD77
Gagea soleirolii,30TTK66
Aristolochia baetica,30STH40
Silene vulgaris,29SQD21
Pentaglottis sempervirens,30TTK74
Euphorbia exigua,29SPC50
Thymus mastichina,29TQE47
Doronicum plantagineum,29SNB82
Umbilicus rupestris,29TQE46
Ophrys fusca,29SQC26
Ranunculus ollissiponensis,29SQD15
Brassica barrelieri,29SPD45
Dactylis glomerata,30SUJ03
Gagea soleirolii,30TTK75
Papaver dubium,29SPD83
Centaurea cyanus,30TTL74
Scrophularia reuteri,30TTK67
Rhamnus alaternus,29SMD93
Vulpia myuros,30STH44
Quercus faginea,29TQG00
Cynoglossum creticum,30SWF09
Coronilla juncea,29SQC06
Cystopteris fragilis,30TTK66
Olea europaea,29SQC06
Sonchus oleraceus,29SQC32
Medicago arabica,29SPC94
Quercus canariensis,29SQC50
Spergula morisonii,30TTK66
Marsilea batardae,30SUJ11
Linaria verticillata,30SWG19
Ononis viscosa,29SPD70
Lolium rigidum,29SPD81
Serapias lingua,30TTK45
Lavandula stoechas,29SPD59
Sesamoides purpurascens,29SQC41
Teucrium fruticans,30SUJ22
Thymus mastichina,29SQC06
Bromus catharticus,29SPD91
Campanula lusitanica,30STJ86
Tolpis umbellata,29SPD89
Vicia peregrina,29SQC31
Medicago rigidula,29SQC51
Quercus canariensis,29SNB42
Salvia rosmarinus,29SNA99
Echium plantagineum,30STH68
Lavandula stoechas,30SVJ03
Centaurea toletana,29SQC31
Phagnalon rupestre,29SNB61
Trifolium arvense,30TUL76
Gagea soleirolii,29TPE26
Plantago afra,30STH33
Leucanthemopsis pallida,30TUL76
Leopoldia comosa,30TTK73
Scorzonera angustifolia,29SQC43
Festuca paniculata,29SPD45
Armeria beirana,30TUK26
Halimium lasianthum,29TQE47
Arenaria montana,29TQE47
Pinus nigra,30TUK37
Trifolium glomeratum,30TVK05
Trifolium angustifolium,30STK82
Pallenis spinosa,29SQC36
Rumex angiocarpus,29SQC31
Chenopodium vulvaria,29SQC34
Echium salmanticum,29SPD45
Lotus corniculatus,30TTK66
Dryopteris borreri,30TTK66
Trifolium cherleri,29SQC06
Serapias lingua,30STJ86
Ventenata macra,29SPD91
Gratiola officinalis,29SPC57
Erodium cicutarium,29SQC06
Cephalorchis sussana,29SPC94
Lythrum borysthenicum,29SQC44
Juncus bufonius,30STH44
Lolium rigidum,29SQC34
Quercus pyrenaica,30TUK07
Aegilops neglecta,29SQD26
Dactylis glomerata,29SQC37
Hypochaeris glabra,30STH67
Alopecurus pratensis,30TTP62
Lonicera arborea,30SWG19
Geranium dissectum,29SPC95
Dactylis glomerata,29TQE37
Hordeum marinum,30STH44
Scrophularia sublyrata,29TPE27
Fritillaria pyrenaica,30TTK75
Arabis planisiliqua,30SUJ62
Laurus nobilis,29SMD93
Hyacinthoides hispanica,29SPC94
Blechnum spicant,29TQE37
Lepidium heterophyllum,30STJ86
Petrosedum amplexicaule,30SUJ13
Polycarpon tetraphyllum,29SQC07
Bromus diandrus,29SQC06
Genista hispanica,31TCG90
Phalaris minor,29SQD12
Quercus andegavensis,29SNB25
Silene scabriflora,29SPD83
Cuscuta epithymum,29SQC54
Corrigiola litoralis,30TTK66
Vicia vicioides,29SQC31
Linaria spartea,29SPD78
Dactylis glomerata,30STJ76
Centaurea amblensis,30TUK16
Tulipa sylvestris,30SUG75
Antirrhinum cirrhigerum,29SNC23
Cistus incanus,30STH50
Bromus hordeaceus,30TTK56
Ventenata macra,29SQC14
Casuarina equisetifolia,29SQD00
Galactites tomentosa,30STH68
Conopodium pyrenaeum,30TTK75
Lycium europaeum,29SQD00
Clinopodium vulgare,29TQE47
Notobasis syriaca,29SQD01
Ranunculus parviflorus,29SPC85
Herniaria scabrida,29SPC62
Lolium rigidum,29SPC98
Lavandula pedunculata,30STH57
Linaria elegans,30TTK66
Asperula hirsuta,29SPB00
Arabis sadina,29SMD93
Trifolium strictum,29SQD00
Antirrhinum onubense,29SQB09
Thymus capitellatus,29SNC23
Senecio gallicus,30TUL76
Quercus rotundifolia,29TQF32
Juncus bufonius,29SPE70
Serapias lingua,30TTK56
Onopordum nervosum,29SQC34
Campanula matritensis,30SUJ62
Arrhenatherum longifolium,29SMD63
Cuscuta pentagona,29SPD78
Leontodon longirostris,30STH57
Digitalis thapsi,29SPD56
Quercus faginea,30SUJ62
Hyacinthoides non-scripta,29TPE16
Cynara tournefortii,29SPC89
Stellaria media,29TQE37
Plantago coronopus,29SQD31
Callitriche brutia,29TQE13
Scolymus hispanicus,29SPB41
Polygonatum odoratum,30TTK56
Sherardia arvensis,30STH62
Thymus brachychaetus,29SQC06
Digitalis purpurea,29SQC31
Clinopodium vulgare,30STJ96
Stipellula parviflora,30SWJ07
Serapias lingua,30TTK73
Campanula lusitanica,29SPD58
Glandora prostrata,29TPE95
Bromus hordeaceus,30SUJ21
Potentilla reptans,30TTK66
Poterium sanguisorba,29SMD93
Ornithogalum baeticum,29SPC94
Polypogon monspeliensis,29SPC62
Tordylium apulum,29SQC06
Ornithogalum narbonense,29SPD82
Jasione montana,30STK52
Herniaria fruticosa,29SQC44
Myosotis stolonifera,30STJ76
Orchis mascula,29SPC94
Tuberaria globulariifolia,29SNA99
Leopoldia comosa,29SQC06
Centranthus calcitrapae,29SPD17
Silene vulgaris,29SQC06
Malcolmia triloba,29SPD89
Zannichellia peltata,30STH44
Vulpia geniculata,29SPD91
Orobanche amethystea,29SQD03
Cleonia lusitanica,30STK70
Anthriscus caucalis,30TTK95
Carex reuteriana,30STH62
Centaurea toletana,29SQC31
Micropyrum patens,30TTK56
Isolepis cernua,29SPC95
Andryala ragusina,30TUK25
Campanula rapunculus,30STH50
Quercus faginea,30STH42
Viola arvensis,30TTK55
Taeniatherum caput-medusae,29SPD96
Orobanche crenata,29SQC15
Cistus monspeliensis,29SPC63
Tolpis barbata,29SPD45
Galactites tomentosa,29SQD00
Trifolium striatum,30STH57
Anarrhinum bellidifolium,29SNC34
Filago pyramidata,29SQC43
Allium massaessylum,29SQC31
Silene gallica,29SQC15
Bromus hordeaceus,30SWG19
Ceratocapnos claviculata,29TPE17
Atractylis cancellata,29SQC37
Lupinus angustifolius,30STJ97
Antirrhinum tortuosum,30SUH40
Rumex angiocarpus,30STJ76
Reseda phyteuma,29SQC09
Vulpia myuros,30TTK75
Trifolium subterraneum,29SQD00
Erysimum lagascae,29SQE51
Gagea soleirolii,30TTK76
Stipa gigantea,30TTK79
Quercus canariensis,30SUJ81
Galium verrucosum,30STH57
Centaurea amblensis,30TUK16
Campanula rapunculus,29SPD45
Myosotis discolor,30TTK55
Smyrnium perfoliatum,29SPD36
Ophrys lutea,30STH54
Cyperus longus,29TQE37
Andryala integrifolia,29SQC06
Ononis biflora,29SQC26
Galium scabrum,30STJ96
Arrhenatherum elatius,29SPD45
Iberis ciliata,29SPC67
Geocaryum capillifolium,30STJ86
Astragalus hamosus,29SQC54
Poterium sanguisorba,29SMD93
Veronica officinalis,30TTP82
Marrubium vulgare,29SQC25
Anthemis arvensis,30STH33
Isoetes lacustris,30STJ46
Ononis viscosa,29SQC06
Lepidium perfoliatum,30TTK56
Silene nutans,30TTP60
Geranium rotundifolium,29SQC06
Centaurium pulchellum,29SPD95
Biscutella auriculata,30STH33
Ventenata macra,29SQC06
Asplenium onopteris,29SMD93
Lolium rigidum,29SQC36
Centaurea pullata,29SQC44
Anthyllis cornicina,30STH52
Veronica anagalloides,30STK52
Hyacinthoides non-scripta,30TTK75
Campanula erinus,30SUJ23
Quercus pubescens,29TPF73
Clinopodium vulgare,30STJ97
Erysimum nevadense,30TTK66
Bellardia viscosa,30STJ86
Puccinellia convoluta,29SNB25
Carex divulsa,30STJ57
Quercus faginea,29SPC96
Hydrocotyle vulgaris,29SPD70
Corrigiola telephiifolia,30TUL76
Vicia lutea,29SQC06
Frangula alnus,30TTK55
Juncus acutiflorus,29SPC28
Astragalus glycyphyllos,30STJ97
Aira cupaniana,30STH67
Linum strictum,29SQC54
Tolpis barbata,30STJ86
Rhaponticum coniferum,29SQC43
Ventenata macra,30TTK95
Trifolium angustifolium,30TUK25
Reseda luteola,29SQC31
Hordeum marinum,29SPD45
Orobanche amethystea,29SPD57
Thymus mastichina,29SQD01
Helianthemum ledifolium,30STH42
Convolvulus althaeoides,29SQC06
Silene portensis,29SPC94
Bromus scoparius,30STH43
Helianthemum ledifolium,29SQD01
Rhinanthus minor,29TNJ81
Convolvulus arvensis,29SQD02
Asteriscus aquaticus,29SQC54
Pulicaria paludosa,30SUG27
Orobanche amethystea,29SQC15
Carex leporina,30TTK75
Campanula erinus,29SQC44
Cerastium semidecandrum,30STH67
Capsella bursa-pastoris,29SQC16
Ornithopus compressus,29SPD15
Poterium verrucosum,29SQD26
Spergularia rubra,29SPE70
Cochlearia aragonensis,30TWN52
Silene latifolia,29SQD20
Quercus faginea,29SMD93
Isoetes longissima,29SPD82
Myosotis balbisiana,30TTK55
Allium roseum,29SQC14
Stellaria media,29TQE37
Iberis pectinata,30SVK41
Campanula rapunculus,29SPD83
Cladanthus mixtus,30STH57
Centaurea alba,30TUK37
Paronychia argentea,30STJ96
Salvia rosmarinus,29SQC50
Anchusa azurea,29SQC44
Erica umbellata,29SPD45
Ononis subcordata,29SQC43
Vulpia geniculata,29SPC94
Erucastrum nasturtiifolium,30TWN30
Tolpis umbellata,29SNC48
Trifolium scabrum,29SQC34
Mantisalca salmantica,29SPD92
Cytisus scoparius,30STK62
Poa supina,30STH54
Serapias lingua,29SPD94
Bromus sterilis,30STJ97
Helictochloa murcica,30SWG09
Geranium rotundifolium,29SPC62
Ventenata macra,29SQE21
Linum tenue,29SQC50
Saxifraga pentadactylis,29TPE26
Bellardia viscosa,29SPD54
Silene vulgaris,29SPD91
Ophrys apifera,30STK70
Serapias maria,30TTK56
Dactylis glomerata,29SQC43
Ranunculus pseudomillefoliatus,30TTK73
Cardamine flexuosa,30TTK94
Galium palustre,30TUK16
Myosotis secunda,29TNE54
Geranium columbinum,30STK62
Lupinus angustifolius,30STJ97
Quercus infectoria,29SQC50
Geranium molle,29SQC06
Klasea pinnatifida,29SQC54
Trifolium subterraneum,29SQC32
Bellardia trixago,30TTK73
Euphorbia oxyphylla,30TTK66
Sagina procumbens,30TTK66
Anthyllis lotoides,29SPD58
Scorzonera graminifolia,29SPD61
Plantago serraria,29SQD01
Phillyrea angustifolia,29SQE51
Micropyrum tenellum,29SPE82
Petrosedum amplexicaule,29SPC62
Hypericum tomentosum,29SQD50
Festuca ampla,29SPC62
Pallenis spinosa,29SQC15
Euphorbia serrata,29SQC43
Serapias venhuisia,30STJ83
Sagina procumbens,29SQC31
Aristolochia paucinervis,30STJ97
Lamium maculatum,30TTP82
Thymus zygis,29SQC25
Pallenis spinosa,29SPD60
Vicia hirsuta,29SPC96
Malva tournefortiana,29SPD45
Elymus pungens,29SPD70
Cerastium brachypetalum,30TTL74
Scorpiurus muricatus,29SQC06
Micromeria graeca,29SQC25
Stipellula capensis,29SQE20
Serapias lingua,29SPC86
Scleranthus annuus,30TTK95
Adenocarpus telonensis,30STJ76
Taraxacum duriense,29TPE16
Valerianella microcarpa,29TNE45
Jasione montana,29SPC94
Anthoxanthum aristatum,30STJ86
Anacamptis papilionacea,29SQC06
Festuca paniculata,29TPE95
Lolium rigidum,29SQC16
Ornithopus compressus,29SPC62
Andryala integrifolia,29SQD31
Campanula erinus,29SQC26
Astragalus pelecinus,31TDG40
Micropyrum tenellum,30STH42
Cynosurus echinatus,29SQC31
Callitriche stagnalis,29SPD55
Thymus villosus,30STJ98
Athyrium felix-femina,30TTK94
Quercus suber,29SQD21
Stipa tenacissima,30SVJ81
Anemone palmata,29SQC24
Echium creticum,29SMD93
Campanula erinus,29SQC26
Cynosurus echinatus,29SQC24
Glyceria declinata,29SQC44
Ranunculus ollissiponensis,30STJ97
Digitalis purpurea,29SQD33
Crepis capillaris,29SPC25
Trifolium arvense,29SQC16
Digitalis purpurea,30TTK75
Anacamptis morio,30TTK66
Aristolochia pistolochia,30TTK76
Conopodium majus,29SQC49
Hainardia cylindrica,29SQD00
Cynosurus echinatus,29SPD45
Astragalus hamosus,29SQC34
Allium baeticum,29SQC25
Digitalis thapsi,29SQC06
Convolvulus lineatus,29SQC37
Dactylis glomerata,29SQC06
Thymus mastichina,29SQC25
Ranunculus gregarius,30TTK66
Brassica oxyrrhina,29SPD45
Halimium halimifolium,29SNB13
Hordeum marinum,29SPD45
Quercus canariensis,29TPF88
Micromeria graeca,29SNB61
Silene latifolia,29SPD55
Flueggea tinctoria,29SPD89
Apium graveolens,29SPC97
Andryala integrifolia,29SPC94
Stachys arvensis,29SPE70
Thymus camphoratus,29SNC10
Spergularia rubra,30TTK73
Sesamoides purpurascens,29SPE82
Arrhenatherum album,29SQD20
Astragalus pelecinus,29SQD00
Teucrium scorodonia,29TQE47
Conopodium majus,29SPD57
Callitriche palustris,30TTK66
Anthriscus caucalis,29SQC32
Festuca rothmaleri,30STJ76
Digitalis thapsi,29TQE37
Sherardia arvensis,30STJ86
Ranunculus neapolitanus,29TQE37
Phelipanche ramosa,29SQC07
Anthyllis cornicina,29SQC06
Bellardia trixago,29SQC37
Orobanche crenata,29SPE81
Cynosurus echinatus,30SVH54
Quercus faginea,29SQC50
Leucanthemum pseudosylvaticum,30STJ76
Centranthus calcitrapae,29SQC06
Parentucellia latifolia,30TVL70
Carex otrubae,29SPD72
Cyperus longus,29SQC16
Silene psammitis,30TTK55
Anthyllis vulneraria,29SPD59
Thymus serpyllum,29SNB50
Trifolium gemellum,29SQC15
Serapias parviflora,29SPD94
Juncus acutiflorus,29SNB87
Bellardia trixago,30STH68
Prunus spinosa,30TUK37
Dorycnopsis gerardii,30STJ98
Melilotus elegans,29SQC15
Pedicularis sylvatica,30TTK66
Trifolium repens,30TTP82
Antirrhinum graniticum,30TTK56
Astragalus hamosus,29SQC06
Halimium umbellatum,30STJ97
Matricaria chamomilla,29SPD81
Trifolium subterraneum,29SQD00
Centaurea amblensis,30TTK76
Crupina vulgaris,29SND06
Catapodium rigidum,29SQD26
Centaurium maritimum,29SQD03
